DATAFLOW,REF_AREA:Geographic area,Country Name,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BWA: Botswana,Botswana,CME_MRY0T4: Under-five mortality rate,F: Female,2018,42.73638318,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,25.26673148,80.31153536,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BWA: Botswana,Botswana,CME_MRY0T4: Under-five mortality rate,F: Female,2019,41.70324816,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,23.82720447,80.7490674,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BWA: Botswana,Botswana,CME_MRY0T4: Under-five mortality rate,F: Female,2020,40.73767248,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,22.53297666,81.08079605,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BWA: Botswana,Botswana,CME_MRY0T4: Under-five mortality rate,M: Male,2016,53.24918454,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,33.55724571,93.44558759,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BWA: Botswana,Botswana,CME_MRY0T4: Under-five mortality rate,M: Male,2017,51.83071559,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,31.55985345,93.94721443,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BWA: Botswana,Botswana,CME_MRY0T4: Under-five mortality rate,M: Male,2018,50.93230747,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,30.11297027,95.51891894,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BWA: Botswana,Botswana,CME_MRY0T4: Under-five mortality rate,M: Male,2019,50.05962034,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,28.51116015,95.58785821,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BWA: Botswana,Botswana,CME_MRY0T4: Under-five mortality rate,M: Male,2020,48.83277209,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,26.98033427,96.69581111,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BWA: Botswana,Botswana,CME_MRY0T4: Under-five mortality rate,_T: Total,2016,49.15605118,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,30.87797888,86.36077971,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BWA: Botswana,Botswana,CME_MRY0T4: Under-five mortality rate,_T: Total,2017,47.81802134,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,29.14282859,86.40000268,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BWA: Botswana,Botswana,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,47.02082728,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,27.763309,87.75282263,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BWA: Botswana,Botswana,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,45.94864669,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,26.25698395,88.44922312,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BWA: Botswana,Botswana,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,44.84441331,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,24.90075172,89.33646164,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRA: Brazil,Brazil,CME_MRY0T4: Under-five mortality rate,F: Female,2016,14.86304153,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,13.93481824,15.84544296,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRA: Brazil,Brazil,CME_MRY0T4: Under-five mortality rate,F: Female,2017,13.5447155,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,12.5547561,14.60036746,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRA: Brazil,Brazil,CME_MRY0T4: Under-five mortality rate,F: Female,2018,13.35174198,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,12.16780805,14.613158,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRA: Brazil,Brazil,CME_MRY0T4: Under-five mortality rate,F: Female,2019,13.16342182,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,11.74175826,14.71565053,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRA: Brazil,Brazil,CME_MRY0T4: Under-five mortality rate,F: Female,2020,12.95512124,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,11.26709451,14.8281789,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRA: Brazil,Brazil,CME_MRY0T4: Under-five mortality rate,M: Male,2016,18.53197012,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,17.46391167,19.61987693,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRA: Brazil,Brazil,CME_MRY0T4: Under-five mortality rate,M: Male,2017,17.14468965,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,15.96139277,18.34688478,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRA: Brazil,Brazil,CME_MRY0T4: Under-five mortality rate,M: Male,2018,16.89435242,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,15.47114603,18.37445719,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRA: Brazil,Brazil,CME_MRY0T4: Under-five mortality rate,M: Male,2019,16.63245418,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,14.89740977,18.47503444,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRA: Brazil,Brazil,CME_MRY0T4: Under-five mortality rate,M: Male,2020,16.36439373,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,14.28845032,18.65549009,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRA: Brazil,Brazil,CME_MRY0T4: Under-five mortality rate,_T: Total,2016,16.74389632,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,15.98049052,17.53330516,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRA: Brazil,Brazil,CME_MRY0T4: Under-five mortality rate,_T: Total,2017,15.40195456,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,14.47137411,16.33730544,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRA: Brazil,Brazil,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,15.16724857,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,13.9809736,16.36975438,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRA: Brazil,Brazil,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,14.93454893,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,13.47454202,16.49692106,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRA: Brazil,Brazil,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,14.69580558,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,12.91548506,16.69280983,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRN: Brunei Darussalam,Brunei Darussalam,CME_MRY0T4: Under-five mortality rate,F: Female,2016,9.794528827,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,9.033976093,10.60845844,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRN: Brunei Darussalam,Brunei Darussalam,CME_MRY0T4: Under-five mortality rate,F: Female,2017,9.986648922,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,9.134239497,10.91674626,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRN: Brunei Darussalam,Brunei Darussalam,CME_MRY0T4: Under-five mortality rate,F: Female,2018,10.1750483,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,9.164974809,11.27913474,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRN: Brunei Darussalam,Brunei Darussalam,CME_MRY0T4: Under-five mortality rate,F: Female,2019,10.30766707,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,9.09244017,11.69152408,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRN: Brunei Darussalam,Brunei Darussalam,CME_MRY0T4: Under-five mortality rate,F: Female,2020,10.38509311,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,8.918519653,12.11246037,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRN: Brunei Darussalam,Brunei Darussalam,CME_MRY0T4: Under-five mortality rate,M: Male,2016,11.78084679,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,10.90712679,12.72737356,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRN: Brunei Darussalam,Brunei Darussalam,CME_MRY0T4: Under-five mortality rate,M: Male,2017,12.03212239,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,11.04266411,13.10838754,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRN: Brunei Darussalam,Brunei Darussalam,CME_MRY0T4: Under-five mortality rate,M: Male,2018,12.26188492,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,11.08817318,13.57816516,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRN: Brunei Darussalam,Brunei Darussalam,CME_MRY0T4: Under-five mortality rate,M: Male,2019,12.4747149,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,11.02701896,14.12664851,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRN: Brunei Darussalam,Brunei Darussalam,CME_MRY0T4: Under-five mortality rate,M: Male,2020,12.57289245,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,10.84247501,14.63036967,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRN: Brunei Darussalam,Brunei Darussalam,CME_MRY0T4: Under-five mortality rate,_T: Total,2016,10.81839476,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,10.07222134,11.61530096,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRN: Brunei Darussalam,Brunei Darussalam,CME_MRY0T4: Under-five mortality rate,_T: Total,2017,11.03614512,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,10.17096638,11.96752395,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRN: Brunei Darussalam,Brunei Darussalam,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,11.24701607,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,10.20128054,12.40450999,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRN: Brunei Darussalam,Brunei Darussalam,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,11.42594475,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,10.12920344,12.88573492,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRN: Brunei Darussalam,Brunei Darussalam,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,11.51112959,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,9.934853982,13.352549,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGR: Bulgaria,Bulgaria,CME_MRY0T4: Under-five mortality rate,F: Female,2016,6.956040909,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,6.666590898,7.257334493,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGR: Bulgaria,Bulgaria,CME_MRY0T4: Under-five mortality rate,F: Female,2017,6.610074228,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,6.335145375,6.904516501,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGR: Bulgaria,Bulgaria,CME_MRY0T4: Under-five mortality rate,F: Female,2018,6.276198988,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,6.008326454,6.57362246,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGR: Bulgaria,Bulgaria,CME_MRY0T4: Under-five mortality rate,F: Female,2019,5.929945608,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,5.634698959,6.24495569,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGR: Bulgaria,Bulgaria,CME_MRY0T4: Under-five mortality rate,F: Female,2020,5.580743647,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,5.187008157,5.998737585,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGR: Bulgaria,Bulgaria,CME_MRY0T4: Under-five mortality rate,M: Male,2016,8.473330949,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,8.137680857,8.83575075,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGR: Bulgaria,Bulgaria,CME_MRY0T4: Under-five mortality rate,M: Male,2017,8.029930823,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,7.70762729,8.368910576,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGR: Bulgaria,Bulgaria,CME_MRY0T4: Under-five mortality rate,M: Male,2018,7.60307329,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,7.288944616,7.939266418,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGR: Bulgaria,Bulgaria,CME_MRY0T4: Under-five mortality rate,M: Male,2019,7.166090923,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,6.814782349,7.533126943,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGR: Bulgaria,Bulgaria,CME_MRY0T4: Under-five mortality rate,M: Male,2020,6.690922237,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,6.228315508,7.179798234,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGR: Bulgaria,Bulgaria,CME_MRY0T4: Under-five mortality rate,_T: Total,2016,7.735824799,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,7.454997935,8.028433699,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGR: Bulgaria,Bulgaria,CME_MRY0T4: Under-five mortality rate,_T: Total,2017,7.336600161,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,7.072520337,7.620302671,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGR: Bulgaria,Bulgaria,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,6.957779504,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,6.698038681,7.238298008,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGR: Bulgaria,Bulgaria,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,6.56465898,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,6.268402727,6.868045581,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGR: Bulgaria,Bulgaria,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,6.147107217,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,5.741776453,6.581746267,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,Burkina Faso,CME_MRY0T4: Under-five mortality rate,F: Female,2016,92.36830668,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,73.38079133,115.7082029,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,Burkina Faso,CME_MRY0T4: Under-five mortality rate,F: Female,2017,89.03686835,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,68.79150258,115.4387876,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,Burkina Faso,CME_MRY0T4: Under-five mortality rate,F: Female,2018,85.89905385,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,64.41141774,115.4527245,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,Burkina Faso,CME_MRY0T4: Under-five mortality rate,F: Female,2019,82.890524,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,60.11957099,115.5462844,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,Burkina Faso,CME_MRY0T4: Under-five mortality rate,F: Female,2020,80.10020292,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,56.01576604,115.9577676,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,Burkina Faso,CME_MRY0T4: Under-five mortality rate,M: Male,2016,102.3162864,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,81.5460176,128.038862,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,Burkina Faso,CME_MRY0T4: Under-five mortality rate,M: Male,2017,98.767221,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,76.52909625,128.1606257,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,Burkina Faso,CME_MRY0T4: Under-five mortality rate,M: Male,2018,95.51109264,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,71.80804017,128.0331871,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,Burkina Faso,CME_MRY0T4: Under-five mortality rate,M: Male,2019,92.52628134,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,67.10232769,128.6803004,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,Burkina Faso,CME_MRY0T4: Under-five mortality rate,M: Male,2020,89.60622665,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,62.73988181,129.6699813,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,Burkina Faso,CME_MRY0T4: Under-five mortality rate,_T: Total,2016,97.45227185,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,77.68246203,121.9137179,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,Burkina Faso,CME_MRY0T4: Under-five mortality rate,_T: Total,2017,94.06065129,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,72.78694939,121.8803307,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,Burkina Faso,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,90.83271457,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,68.18645341,121.7107246,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,Burkina Faso,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,87.8207454,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,63.7033799,122.1811232,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,Burkina Faso,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,84.99145607,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,59.54006517,122.8481248,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BDI: Burundi,Burundi,CME_MRY0T4: Under-five mortality rate,F: Female,2016,59.14002066,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,43.19242277,80.04581519,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BDI: Burundi,Burundi,CME_MRY0T4: Under-five mortality rate,F: Female,2017,56.47459761,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,39.77428229,79.29100162,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BDI: Burundi,Burundi,CME_MRY0T4: Under-five mortality rate,F: Female,2018,53.88975794,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,36.78236031,78.74638796,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BDI: Burundi,Burundi,CME_MRY0T4: Under-five mortality rate,F: Female,2019,51.62566692,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,33.97746384,78.4444139,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BDI: Burundi,Burundi,CME_MRY0T4: Under-five mortality rate,F: Female,2020,49.63398466,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,31.38859681,77.92990622,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BDI: Burundi,Burundi,CME_MRY0T4: Under-five mortality rate,M: Male,2016,69.28474337,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,50.68511651,94.29621454,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BDI: Burundi,Burundi,CME_MRY0T4: Under-five mortality rate,M: Male,2017,66.31658506,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,46.76268451,93.766913,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BDI: Burundi,Burundi,CME_MRY0T4: Under-five mortality rate,M: Male,2018,63.76315885,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,43.39449194,93.04820431,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BDI: Burundi,Burundi,CME_MRY0T4: Under-five mortality rate,M: Male,2019,61.35211098,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,40.27100045,92.78771958,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BDI: Burundi,Burundi,CME_MRY0T4: Under-five mortality rate,M: Male,2020,58.93302066,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,37.30856388,92.67597187,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BDI: Burundi,Burundi,CME_MRY0T4: Under-five mortality rate,_T: Total,2016,64.39882598,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,47.00261522,87.3267192,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BDI: Burundi,Burundi,CME_MRY0T4: Under-five mortality rate,_T: Total,2017,61.491267,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,43.46035113,86.55900174,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BDI: Burundi,Burundi,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,58.99512301,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,40.2056472,86.01497127,,,,UN_IGME,,,,,,_T: Total
